date,txVolume_USD,txCount,marketcap_USD,price_USD,exchangeVolume_USD,generatedCoins,fees
04-08-17,4958573.824,2227,2048550000,0.22424,7870620,0,10518.2636
05-08-17,6473290.232,2004,2016120000,0.228656,7322590,0,9730.651077
06-08-17,3074698.308,2132,2062750000,0.248318,5886540,0,9177.727337
07-08-17,46484585.83,3162,2260820000,0.280321,23044000,0,17293.48662
08-08-17,13718068.69,3250,2534090000,0.275143,21374100,0,19209.53837
09-08-17,6346823.106,2403,2468730000,0.279883,10081100,0,13573.65042
10-08-17,9101254.001,3356,2510120000,0.294135,11712700,0,19700.47885
11-08-17,8967408.982,3325,2643420000,0.295213,8241000,0,23381.65662
12-08-17,4139937.601,2310,2645690000,0.278085,6159860,0,12530.38133
13-08-17,5448464.171,2103,2496650000,0.257339,8310080,0,12072.02379
14-08-17,8561882.556,2245,2311850000,0.256048,12505500,0,14782.6827
15-08-17,6746836.648,2465,2306530000,0.247928,12637400,0,15619.4951
16-08-17,3809757.46,2071,2241880000,0.258012,10039900,0,11087.73311
17-08-17,2963463.63,2118,2309620000,0.244955,6487950,0,11805.45537
18-08-17,3996564.109,1971,2196180000,0.243244,7653200,0,11710.8032
19-08-17,4794529.378,1955,2181080000,0.256137,9197000,0,12074.18538
20-08-17,7257420.841,2221,2286960000,0.271441,13189900,0,12305.89516
21-08-17,5738756.832,3996,2446190000,0.252456,13775000,0,23952.82899
22-08-17,9976786.037,3126,2294690000,0.254089,10350500,0,15295.29468
23-08-17,5686595.074,2404,2285820000,0.249603,8303140,0,10976.22783
24-08-17,6422247.8,2321,2250740000,0.265512,10249000,0,11063.84581
25-08-17,3711719.539,2136,2364060000,0.270482,8676560,0,8998.801252
26-08-17,14083557.12,2451,2426580000,0.268393,7902690,0,8633.115214
27-08-17,16822673.61,2664,2435060000,0.274641,8192460,0,11799.95158
28-08-17,5579474.409,2316,2472360000,0.278257,9644680,0,10291.40837
29-08-17,6593202.332,2321,2522410000,0.283717,7845260,0,7734.673323
30-08-17,7412854.833,3263,2546530000,0.295817,8605120,0,8070.097398
31-08-17,17313485.58,4134,2655060000,0.337213,22669900,0,12992.1429
01-09-17,6601037.409,2574,3029420000,0.33231,12082700,0,6923.038445
02-09-17,5880992.751,3117,2984640000,0.295884,9560410,0,7657.328179
03-09-17,6886716.943,2816,2683530000,0.307264,7413990,0,6815.488888
04-09-17,14158935.53,2646,2769620000,0.27322,9299200,0,8319.100919
05-09-17,14712455.35,2558,2487450000,0.286227,7635410,0,7352.502051
06-09-17,7401528.647,2313,2584110000,0.301941,4629700,0,6496.190718
07-09-17,8059425.683,2077,2717150000,0.293376,4079350,0,6465.673675
08-09-17,23932483.9,2094,2636760000,0.268641,6704690,0,6511.859599
09-09-17,11466882.01,2097,2411240000,0.267264,4871730,0,6128.962191
10-09-17,7986432.486,2104,2402760000,0.256975,6543570,0,6047.222549
11-09-17,6005413.386,1927,2304150000,0.252026,3639410,0,5813.3477
12-09-17,5592559.148,1968,2262990000,0.249074,3902820,0,5945.187412
13-09-17,10860247.17,2091,2231990000,0.233825,9181580,0,10727.00301
14-09-17,7883843.289,2443,2103510000,0.164254,7570880,0,8409.512862
15-09-17,12391403.27,2775,1480350000,0.211752,13231800,0,10857.48903
16-09-17,7697227.046,1949,1907340000,0.207831,5334960,0,5669.839597
17-09-17,6787792.668,2001,1871810000,0.204067,4402470,0,5898.834314
18-09-17,6074564.314,2096,1836520000,0.248516,6232240,0,5537.01761
19-09-17,4553857.326,1963,2246370000,0.237664,5278220,0,5724.001374
20-09-17,7630672.269,1842,2141460000,0.231746,3008920,0,4152.017516
21-09-17,4066991.166,1712,2072960000,0.210871,3361070,0,4341.43547
22-09-17,3405163.114,1543,1900040000,0.210635,2929650,0,4632.703965
23-09-17,2290099.125,1482,1889590000,0.222205,1997070,0,2804.886438
24-09-17,1791125.594,1391,1994570000,0.216154,2016530,0,3151.4936
25-09-17,6090572.564,1716,1945050000,0.232506,2800870,0,4654.786173
26-09-17,2882401.791,1642,2090240000,0.228646,2282950,0,4171.580493
27-09-17,5384654.1,1697,2052900000,0.243301,3733480,0,4289.433976
28-09-17,4462430.059,1954,2192630000,0.238268,3738470,0,5135.913887
