date,txVolume_USD,txCount,marketcap_USD,price_USD,exchangeVolume_USD,generatedCoins,fees
02-08-17,34004462.6,31253,1374450000,14.77,81127100,31987.1875,17.32649988
03-08-17,33531803.71,39430,1390050000,15.37,74707900,31703.59375,42.53898458
04-08-17,26458544.27,32960,1447760000,15.04,51110000,31409.6875,18.78704023
05-08-17,63547994.2,39393,1415870000,15.93,98290900,31211.25,29.08659345
06-08-17,32224709.93,35315,1504680000,15.35,81856700,31236.5625,22.56239457
07-08-17,51049136.02,36486,1445300000,15.31,59522900,31372.1875,23.29733114
08-08-17,42999175.84,34177,1442970000,15.88,88294200,31145.15625,20.90835509
09-08-17,46250399.46,32990,1497320000,15.38,95728900,31720.625,17.85532378
10-08-17,42602330.81,36034,1453210000,15.19,42596500,31247.34375,19.01085616
11-08-17,37507396.03,33348,1431410000,15.17,46330400,31477.65625,18.13206278
12-08-17,36225675.68,34702,1433430000,14.81,50077000,31170.625,18.82296362
13-08-17,37797486.27,34646,1396350000,14.3,58116600,31148.125,19.03230323
14-08-17,47665280.73,35650,1350180000,14.08,38585500,31364.21875,19.49336723
15-08-17,34342128.28,34366,1330550000,13.69,49456900,31632.65625,18.68186707
16-08-17,24129966.09,33456,1294140000,14.19,77467600,31147.96875,18.81272287
17-08-17,33816570.07,35875,1346400000,13.93,50306000,31607.5,19.48949008
18-08-17,25184621.68,35757,1314260000,13.81,70150100,31635.78125,19.42461133
19-08-17,38375602.81,33276,1311790000,13.7,48175900,31475.625,18.0659301
20-08-17,18702935.04,32274,1295520000,13.89,40155000,31877.5,17.04931952
21-08-17,45004864.9,35019,1316110000,14.56,114021000,30709.375,19.27656773
22-08-17,44085091.09,33829,1380860000,14.39,97160200,31994.375,18.35607561
23-08-17,91312514.4,39405,1372030000,15.29,325317000,31981.5625,22.52311465
24-08-17,72398230.58,37868,1456290000,15.14,105296000,31512.65625,20.82833548
25-08-17,27604606.07,33846,1434760000,15.28,49610500,32035.46875,18.1005962
