date,txVolume_USD,txCount,marketcap_USD,price_USD,exchangeVolume_USD,generatedCoins,fees
07-09-17,8679898185,256198,75945000000,4599.88,1844620000,2200,257.3357948
08-09-17,7780122883,279313,76220200000,4228.75,2700890000,2187.5,217.7657246
09-09-17,6629980935,217721,70017200000,4226.06,1386230000,2112.5,144.8504163
10-09-17,5605453322,193102,70018100000,4122.94,1679090000,1725,143.23842
11-09-17,8885072177,253318,68256000000,4161.27,1557330000,2175,159.7338304
12-09-17,8272718384,256042,69033400000,4130.81,1864530000,2350,148.9079562
13-09-17,8994457249,263130,68432200000,3882.59,2219410000,2375,133.7314867
14-09-17,8023197334,267894,64191600000,3154.95,2716310000,2175,153.7350359
15-09-17,10775830886,291899,52453500000,3637.52,4148070000,2250,174.8166479
16-09-17,7113682707,228088,60271600000,3625.04,1818400000,2112.5,119.9178055
17-09-17,5002328727,197507,59757800000,3582.88,1239150000,2200,99.41066001
18-09-17,7848173179,218077,59514100000,4065.2,1943210000,1587.5,168.3081004
19-09-17,6442267986,282761,67520300000,3924.97,1563980000,1950,173.7034153
20-09-17,6316799343,235606,64918500000,3905.95,1213830000,1462.5,146.4070095
21-09-17,6080284977,255081,64677600000,3631.04,1411480000,2200,136.3488442
22-09-17,5725113447,227476,60152300000,3630.7,1194830000,1737.5,117.1641681
23-09-17,4193820828,203695,60190000000,3792.4,928114000,2075,99.69585805
24-09-17,3538920315,185132,62954300000,3682.84,768015000,1812.5,83.67519444
25-09-17,6774213816,226478,61061100000,3926.07,1374210000,1562.5,147.3704968
26-09-17,6705295174,263510,65161000000,3892.35,1043740000,1725,150.0856113
27-09-17,7503697598,257814,64579200000,4200.67,1686880000,1837.5,143.4986526
28-09-17,7962997280,275799,69633200000,4174.73,1712320000,2212.5,134.4516022
29-09-17,6907198398,254269,69219200000,4163.07,1367050000,2112.5,115.3321625
30-09-17,6370709543,212540,69136600000,4338.71,1207450000,1725,101.4414579
01-10-17,5471295713,203523,72047300000,4403.74,1208210000,1625,119.0534979
02-10-17,7107499555,294852,72963200000,4409.32,1431730000,1875,180.47324
03-10-17,5388668953,281949,73181300000,4317.48,1288020000,2287.5,152.5344188
04-10-17,4623285065,232692,71712500000,4229.36,1116770000,1675,136.732834
05-10-17,5890791719,273118,70233700000,4328.41,1161770000,1562.5,160.3442403
06-10-17,4994236960,283540,71810600000,4370.81,1069940000,1987.5,149.0212022
07-10-17,3884149022,231068,72565100000,4426.89,906928000,1975,108.2155643
08-10-17,4960093763,238203,73575400000,4610.48,1313870000,2275,111.7964751
09-10-17,10858671630,296785,76656500000,4772.02,1968740000,2012.5,149.3409866
10-10-17,7729823660,302941,79351800000,4781.99,1597140000,2000,167.2582099
11-10-17,7558928538,292320,79578200000,4826.48,1222280000,1737.5,148.1728918
12-10-17,9393286177,293011,80256700000,5446.91,2791610000,1912.5,174.4145147
13-10-17,9002332190,309683,90812400000,5647.21,3615480000,1700,281.5345822
14-10-17,7685066670,292999,93803000000,5831.79,1669030000,1762.5,227.5956389
15-10-17,6452054155,283278,97011900000,5678.19,1976040000,2437.5,162.7073282
16-10-17,9893901784,314551,94559000000,5725.59,2008070000,2175,193.4194609
17-10-17,14290546923,334274,95469300000,5605.51,1821570000,2050,209.1372614
18-10-17,10334227640,329428,93190200000,5590.69,2399270000,1887.5,192.2026716
19-10-17,9544868374,356807,92867000000,5708.52,1780540000,2225,191.5123957
20-10-17,9952395810,312230,94947900000,6011.45,2354430000,2237.5,161.9724456
21-10-17,8179306204,312104,99763200000,6031.6,2207100000,1912.5,167.7673012
22-10-17,7636825564,288949,1.00E+11,6008.42,2034630000,2275,155.3319302
23-10-17,14116536601,315925,99941600000,5930.32,2401840000,2137.5,185.6443395
24-10-17,11233432708,347053,98781600000,5526.64,2735700000,2087.5,199.7905691
25-10-17,9391383952,315230,91954200000,5750.8,1966990000,2312.5,141.9753754
26-10-17,8971574387,265647,95685100000,5904.83,1905040000,2250,112.6505176
27-10-17,9583211599,246588,98225400000,5780.9,1710130000,1300,166.66746
28-10-17,6923521859,206981,96369600000,5753.09,1403920000,1062.5,175.0382808
29-10-17,9081919479,333871,95819800000,6153.85,2859040000,1925,278.857125
30-10-17,10066677087,315930,1.02E+11,6130.53,1772150000,1837.5,263.5909742
31-10-17,10824027633,277397,1.02E+11,6468.4,2311380000,1725,231.8949993
01-11-17,12661149544,351373,1.07E+11,6767.31,2870320000,1950,296.9376042
02-11-17,13783775894,341324,1.13E+11,7078.5,4653770000,1875,277.5907948
03-11-17,11322791531,277479,1.18E+11,7207.76,3369860000,1487.5,271.7738527
04-11-17,8318677577,293991,1.19E+11,7379.95,2483800000,1625,273.249729
05-11-17,7909169905,251587,1.23E+11,7407.41,2380410000,1762.5,197.6563993
06-11-17,9832456097,270896,1.23E+11,7022.76,3111900000,1662.5,240.3378973
07-11-17,13414542758,335480,1.17E+11,7144.38,2326340000,1950,294.127314
08-11-17,14221872727,301202,1.19E+11,7459.69,4602200000,1800,262.1693912
09-11-17,13923306271,341128,1.24E+11,7143.58,3226250000,1912.5,361.32994
10-11-17,13764091763,271625,1.20E+11,6618.14,5208250000,1500,319.9729572
11-11-17,9211616444,194554,1.10E+11,6357.6,4908680000,1000,317.0579268
12-11-17,10947079234,185886,1.05E+11,5950.07,8957350000,1000,583.6104671
13-11-17,27302907295,309159,99029000000,6559.49,6263250000,1750,783.3862644
14-11-17,23747965025,271867,1.09E+11,6635.75,3197110000,1600,615.0868792
15-11-17,21669923420,321636,1.11E+11,7315.54,4200880000,1900,603.509962
16-11-17,27710548023,310244,1.22E+11,7871.69,5123810000,1900,502.6402592
17-11-17,26773918151,306450,1.31E+11,7708.99,4651670000,2087.5,401.1664327
18-11-17,19753909362,270738,1.28E+11,7790.15,3667190000,1700,289.9883924
19-11-17,22182314114,264695,1.30E+11,8036.49,3149320000,2000,247.4435441
20-11-17,24423286187,336029,1.34E+11,8200.64,3488450000,2187.5,329.0181743
21-11-17,24108546217,370918,1.37E+11,8071.26,4277610000,2162.5,310.2965518
22-11-17,20790637002,311885,1.35E+11,8253.55,3633530000,1850,256.4031823
23-11-17,21607019932,352050,1.37E+11,8038.77,4225180000,1962.5,265.9195691
24-11-17,18536129275,305586,1.35E+11,8253.69,5058610000,1862.5,233.5364872
25-11-17,19267437865,336533,1.38E+11,8790.92,4342060000,1950,195.6397653
26-11-17,15477665481,329524,1.47E+11,9330.55,5475580000,1912.5,191.2220773
27-11-17,19183179280,379086,1.56E+11,9818.35,5653320000,2125,236.5030831
28-11-17,24149632422,365821,1.64E+11,10058.8,6348820000,1950,245.2309135
29-11-17,27925164204,397917,1.68E+11,9888.61,11568800000,2162.499999,290.9021286
30-11-17,23681175341,384219,1.66E+11,10233.6,8310690000,2087.5,270.6311441
01-12-17,21061110017,412725,1.70E+11,10975.6,6783120000,2287.5,247.0519056
02-12-17,18611045672,326193,1.83E+11,11074.6,5138500000,2012.5,190.2958534
03-12-17,18597704526,352868,1.85E+11,11323.2,6608310000,2200,187.4511427
04-12-17,25738748154,400505,1.89E+11,11657.2,6132410000,2262.5,226.1199096
05-12-17,28413363419,405531,1.95E+11,11916.7,6895260000,2225,219.679754
06-12-17,40177176071,443399,1.99E+11,14291.5,12656300000,2350,257.1699543
07-12-17,51541268101,374765,2.39E+11,17899.7,17950700000,1900,364.605605
08-12-17,32128000272,384936,2.98E+11,16569.4,21136000000,1950,641.4296648
09-12-17,36113245578,403225,2.76E+11,15178.2,13911300000,2175,567.0884245
10-12-17,26132084433,341256,2.54E+11,15455.4,13433300000,2050,458.1002969
11-12-17,38421996524,368427,2.58E+11,16936.8,12153900000,2137.5,483.6386507
12-12-17,46876015476,372821,2.83E+11,17415.4,14603800000,1950,537.9440791
13-12-17,45336390449,424393,2.93E+11,16408.2,12976900000,2325,604.2979452
14-12-17,37932775727,490459,2.74E+11,16564,13777400000,2312.5,644.6079443
15-12-17,38325348908,405507,2.78E+11,17706.9,14310000000,2112.499999,592.7039343
16-12-17,37342541614,364051,2.97E+11,19497.4,12740600000,2137.5,534.0113834
17-12-17,36824702630,391725,3.26E+11,19140.8,13314600000,2312.5,535.4386753
18-12-17,46072067377,394057,3.20E+11,19114.2,14839500000,2275,587.1254837
19-12-17,25962291757,378482,3.20E+11,17776.7,16894500000,1750,662.5955054
20-12-17,27076269622,370141,2.98E+11,16624.6,22149700000,1700,911.5917428
