date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees
2014-12-20,0.0,1314.0,1684180.0,0.339099,12708.0,17348.2284742,158.685367682,
2014-12-21,0.0,592.0,1791620.0,0.343806,24432.0,18145.5744512,44.5086904908,
2014-12-22,0.0,798.0,1823950.0,0.344799,19493.0,17692.5743975,64.2483273028,
2014-12-23,0.0,689.0,1836840.0,0.381093,25039.0,18420.5466006,52.5031545064,
2014-12-24,0.0,762.0,2046480.0,0.425367,64963.0,17274.4300836,57.6686455051,
2014-12-25,0.0,715.0,2265570.0,0.452427,53937.0,18065.4458865,55.5589604348,
2014-12-26,0.0,665.0,2451960.0,0.4337,35090.0,17569.7279352,54.0990465508,
2014-12-27,0.0,685.0,2330360.0,0.510573,98086.0,18266.6229612,52.2023882183,
2014-12-28,0.0,834.0,2757730.0,0.563872,117333.0,18029.4673266,60.1349000493,
2014-12-29,0.0,705.0,3065720.0,0.487799,72362.0,17457.0591809,50.3107446863,
2014-12-30,0.0,836.0,2670650.0,0.489046,57426.0,17892.3376239,66.2907168282,
2014-12-31,0.0,510.0,2659040.0,0.43466,37598.0,17600.8453973,38.8021476186,
2015-01-01,0.0,359.0,2391490.0,0.46576,25000.0,16984.4074497,34.1477557329,
2015-01-02,0.0,462.0,2602560.0,0.459137,34884.0,17517.753185,33.4155804083,
2015-01-03,0.0,580.0,2525370.0,0.461172,42366.0,17274.118732,44.9927513496,
2015-01-04,0.0,544.0,2582190.0,0.417234,29438.0,18001.1277824,38.9463097483,
2015-01-05,0.0,770.0,2283900.0,0.421412,35008.0,17327.0805848,71.051521179,
2015-01-06,0.0,675.0,2348070.0,0.461609,34747.0,16047.3407354,49.2631342535,
2015-01-07,0.0,701.0,2578210.0,0.463607,21150.0,17638.9876256,53.8134859992,
2015-01-08,0.0,661.0,2645040.0,0.429175,18235.0,17412.8740472,54.2807787823,
2015-01-09,0.0,496.0,2407840.0,0.431801,15357.0,17343.5699654,39.8241732302,
2015-01-10,0.0,604.0,2400600.0,0.419216,23213.0,17908.139046,51.0738966054,
2015-01-11,0.0,647.0,2369310.0,0.378748,12932.0,17157.9099238,47.1307315608,
2015-01-12,0.0,486.0,2149210.0,0.364316,12038.0,17357.3445016,36.5430155492,
2015-01-13,0.0,752.0,2069830.0,0.309479,15632.0,17404.9056444,61.0258506949,
2015-01-14,0.0,681.0,1714500.0,0.223522,20845.0,17304.3473171,54.9290557837,
2015-01-15,0.0,641.0,1260140.0,0.261714,14019.0,17758.7876556,48.1732718622,
2015-01-16,0.0,602.0,1496130.0,0.278449,14483.0,17262.4193445,43.2577590229,
2015-01-17,0.0,574.0,1624370.0,0.248057,12834.0,16848.300783,47.9621828973,
2015-01-18,0.0,425.0,1436750.0,0.258656,11861.0,17373.2373505,31.2232323079,
2015-01-19,0.0,893.0,1481490.0,0.254181,17060.0,17431.2211443,67.3858255459,
2015-01-20,0.0,631.0,1474700.0,0.236223,8074.0,16950.6520946,44.5890299706,
2015-01-21,0.0,689.0,1402630.0,0.261268,10021.0,17367.3946819,53.2060194741,
2015-01-22,0.0,731.0,1528690.0,0.273442,15643.0,16859.6443657,61.5614045876,
2015-01-23,0.0,473.0,1606240.0,0.283141,12269.0,17231.8182474,31.5901103328,
2015-01-24,0.0,323.0,1646270.0,0.298369,16130.0,17326.4605577,26.1259568807,
2015-01-25,0.0,359.0,1752130.0,0.310227,24533.0,17291.6545467,32.5646043629,
2015-01-26,0.0,979.0,1867840.0,0.317078,29144.0,16919.9730705,86.0704041292,
2015-01-27,0.0,546.0,1877370.0,0.320371,17844.0,16655.6593262,47.6262682468,
2015-01-28,0.0,630.0,1897440.0,0.290979,16093.0,17649.9588593,48.714138278,
2015-01-29,0.0,683.0,1731140.0,0.309911,27625.0,16698.0824612,46.7828502885,
2015-01-30,0.0,531.0,1831440.0,0.294018,21911.0,17432.6544779,38.7878775568,
2015-01-31,0.0,619.0,1764140.0,0.284363,10211.0,16461.036605,41.1238442275,
2015-02-01,0.0,606.0,1706270.0,0.299954,17051.0,17103.3088709,42.7658377487,
2015-02-02,0.0,606.0,1814850.0,0.301242,16725.0,17124.9694022,45.014524702,
2015-02-03,0.0,662.0,1820860.0,0.288734,11397.0,16754.915223,48.538010623,
2015-02-04,0.0,576.0,1753690.0,0.289486,19736.0,16669.5941401,37.2658194918,
2015-02-05,0.0,699.0,1761170.0,0.272273,13746.0,17053.5477786,54.0220617958,
2015-02-06,0.0,540.0,1661450.0,0.270772,14473.0,16704.7769366,36.4232190616,
2015-02-07,0.0,763.0,1656860.0,0.275702,12075.0,17516.3529383,72.7026959313,
2015-02-08,0.0,507.0,1689980.0,0.265034,11615.0,16528.2060818,35.8854546938,
2015-02-09,0.0,598.0,1591870.0,0.251738,12603.0,16492.4717775,44.620371486,
2015-02-10,0.0,433.0,1559910.0,0.244719,14973.0,16904.0222456,32.4842577461,
2015-02-11,0.0,633.0,1512250.0,0.231497,23085.0,16776.460967,43.6845763379,
2015-02-12,0.0,560.0,1456630.0,0.246741,25486.0,16715.9732344,42.0258984109,
2015-02-13,0.0,612.0,1554650.0,0.255641,12966.0,16434.9777837,48.5286407132,
2015-02-14,0.0,546.0,1591440.0,0.280322,19546.0,16833.3386077,37.0840340941,
2015-02-15,0.0,603.0,1749650.0,0.25138,13141.0,17020.4987587,43.7698026584,
2015-02-16,0.0,459.0,1583380.0,0.251039,8801.0,15643.5113297,30.4061654816,
2015-02-17,0.0,551.0,1577450.0,0.253231,16775.0,16954.5545587,33.975757146,
2015-02-18,0.0,678.0,1598190.0,0.248507,33558.0,16674.3649893,46.0877300081,
2015-02-19,0.0,554.0,1573510.0,0.282791,35329.0,16662.6890542,35.580873184,
2015-02-20,0.0,600.0,1803180.0,0.305673,23536.0,16434.0158132,46.634590257,
2015-02-21,0.0,513.0,1939520.0,0.302557,14275.0,16469.9427355,37.8815704988,
2015-02-22,0.0,489.0,1927720.0,0.313139,28371.0,16664.9846788,30.3068856518,
2015-02-23,0.0,881.0,2005950.0,0.337887,82507.0,16920.4596308,67.6087788378,
2015-02-24,0.0,789.0,2463620.0,0.340267,77991.0,16313.9968609,59.2950389237,
2015-02-25,0.0,555.0,2150140.0,0.365243,33340.0,16020.0394332,39.0665149858,
2015-02-26,0.0,710.0,2350210.0,0.357721,31163.0,16463.6753202,52.597497414,
2015-02-27,0.0,530.0,2305920.0,0.381008,36994.0,16128.5787928,35.8944886072,
2015-02-28,0.0,846.0,2492860.0,0.427227,68062.0,16532.3110985,72.8345288928,
2015-03-01,0.0,764.0,2769930.0,0.426028,23255.0,16386.5342143,53.4661562812,
2015-03-02,0.0,701.0,2766530.0,0.428434,67915.0,16218.5570376,52.3190997469,
2015-03-03,0.0,830.0,2792970.0,0.415078,23029.0,16510.7356283,79.7543276832,
2015-03-04,0.0,688.0,2713080.0,0.413151,21345.0,16056.7454237,53.9040714271,
2015-03-05,0.0,650.0,2705880.0,0.469626,45238.0,15524.7656286,50.1490249513,
2015-03-06,0.0,648.0,3100550.0,0.486039,77668.0,17071.9569763,52.6441076948,
2015-03-07,0.0,529.0,3198930.0,0.457321,25259.0,16325.6808213,44.051031038,
2015-03-08,0.0,524.0,3071180.0,0.484062,39107.0,15782.5698338,38.4424931572,
2015-03-09,0.0,644.0,3236970.0,0.63489,110877.0,16109.9531919,49.0057263741,
2015-03-10,0.0,1130.0,4296870.0,0.791843,182299.0,16201.2825929,92.4530530141,
2015-03-11,0.0,883.0,5263560.0,0.715782,95830.0,16483.5168157,66.452165093,
2015-03-12,0.0,707.0,4766020.0,0.684608,62621.0,15726.4013172,51.7706190292,
2015-03-13,0.0,807.0,4533130.0,0.644822,56953.0,16672.6889015,62.2795517778,
2015-03-14,0.0,671.0,4240350.0,0.676167,83441.0,15621.3062843,53.1011789938,
2015-03-15,0.0,717.0,4525900.0,0.69425,70322.0,15922.7131453,49.047442529,
2015-03-16,0.0,1043.0,4675430.0,0.805943,110309.0,16249.2560557,91.7378565039,
2015-03-17,0.0,792.0,5438720.0,0.752221,61111.0,15759.7520329,59.9510231963,
