date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees
2016-10-04,22270.3037391,587.0,2982670.0,1.02,16291.0,7717.39036943,4.96839001,
2016-10-05,90222.3414677,1193.0,2841730.0,1.08,21078.0,7516.06714239,10.24172772,
2016-10-06,90069.0203511,1108.0,3034690.0,1.08,38004.0,9014.80672125,7.76680851,
2016-10-07,542611.52368,5126.0,3124430.0,1.09,17696.0,7023.94369843,52.65290004,
2016-10-08,21648.9215799,796.0,3060650.0,1.05,25997.0,8612.16026723,4.80433206,
2016-10-09,396337.868998,6348.0,2982680.0,1.03,7711.0,7823.64429483,60.33765697,
2016-10-10,39632.1959894,799.0,2918340.0,0.981122,31604.0,7924.30590829,7.28950474999,
2016-10-11,191055.889897,1939.0,2809820.0,0.976486,32654.0,7571.99026102,17.36796462,
2016-10-12,58410.5119357,356.0,2728930.0,0.94824,19761.0,8366.09854538,7.2164945,
2016-10-13,454259.177637,3868.0,2704850.0,0.953763,15567.0,7107.82837646,50.13711072,
2016-10-14,36655.5946412,426.0,2735400.0,0.980952,16043.0,8489.12940638,3.76902401001,
2016-10-15,91605.0579015,1413.0,2792050.0,0.948144,6993.0,7633.50569141,8.16114059,
2016-10-16,188729.873898,1802.0,2734630.0,0.906924,18820.0,8612.16026719,11.68609596,
2016-10-17,285113.677993,3393.0,2622540.0,0.975003,20755.0,7331.52085087,34.43264978,
2016-10-18,215785.359411,1778.0,2917000.0,0.884849,20889.0,7734.16730443,17.16631174,
2016-10-19,108920.534507,1425.0,2573400.0,0.866963,9305.0,7773.31348755,15.09605825,
2016-10-20,64685.1212617,745.0,2527080.0,0.887821,10010.0,7146.31012595,6.49798978,
2016-10-21,247625.980572,2857.0,2594980.0,0.889927,6316.0,8460.44804233,31.8218078399,
2016-10-22,51999.804275,745.0,2607830.0,0.907106,12953.0,7668.66527396,4.92021702001,
2016-10-23,93937.5532244,1411.0,2666280.0,0.904782,5166.0,7541.31559795,10.80037166,
2016-10-24,235349.097108,3704.0,2665730.0,0.87786,9579.0,7701.88692855,47.0486347201,
2016-10-25,180098.132563,2144.0,2592020.0,0.857861,13619.0,8316.48753899,63.06604086,
2016-10-26,151170.155466,1667.0,2541850.0,0.860811,12436.0,8227.89645999,23.13253427,
2016-10-27,47305.0237968,826.0,2540640.0,0.836105,15286.0,7369.6703824,8.82769226,
2016-10-28,138801.025361,2324.0,2490830.0,0.781814,23060.0,7652.05444666,18.69936346,
2016-10-29,96621.5224647,1531.0,2350800.0,0.77073,104171.0,7845.84743193,14.45835059,
